fg_made,ydl,posteam,season,week,kicker
1,33,LAC,2012,16,N.Novak
1,10,LAC,2012,16,N.Novak
1,22,NYJ,2012,16,N.Folk
0,3,SF,2012,16,D.Akers
1,15,SF,2012,16,D.Akers
1,36,SF,2012,16,D.Akers
1,11,TB,2012,16,C.Barth
1,31,TB,2012,16,C.Barth
1,8,GB,2012,16,M.Crosby
1,30,GB,2012,16,M.Crosby
1,27,WAS,2012,16,K.Forbath
1,24,WAS,2012,16,K.Forbath
1,20,PHI,2012,16,A.Henery
1,12,PHI,2012,16,A.Henery
1,16,ARI,2012,17,J.Feely
1,13,ARI,2012,17,J.Feely
0,26,SF,2012,17,D.Akers
0,22,SF,2012,17,D.Akers
1,26,SF,2012,17,D.Akers
1,8,SF,2012,17,D.Akers
1,29,CIN,2012,17,J.Brown
1,14,CIN,2012,17,J.Brown
0,27,BAL,2012,17,J.Tucker
1,20,CIN,2012,17,J.Brown
1,31,BAL,2012,17,J.Tucker
1,2,CAR,2012,17,G.Gano
0,36,CAR,2012,17,G.Gano
1,13,CAR,2012,17,G.Gano
1,35,NO,2012,17,G.Hartley
1,24,CAR,2012,17,G.Gano
1,26,DET,2012,17,J.Hanson
1,15,CHI,2012,17,O.Mare
0,25,CHI,2012,17,O.Mare
1,22,CHI,2012,17,O.Mare
1,10,CHI,2012,17,O.Mare
1,2,CHI,2012,17,O.Mare
0,22,CLE,2012,17,P.Dawson
1,23,PIT,2012,17,S.Suisham
1,33,CLE,2012,17,P.Dawson
0,19,WAS,2012,17,K.Forbath
1,30,DAL,2012,17,D.Bailey
1,36,MIN,2012,17,B.Walsh
1,19,MIN,2012,17,B.Walsh
1,33,GB,2012,17,M.Crosby
1,22,GB,2012,17,M.Crosby
1,11,MIN,2012,17,B.Walsh
1,32,HOU,2012,17,S.Graham
1,19,HOU,2012,17,S.Graham
1,19,HOU,2012,17,S.Graham
0,35,HOU,2012,17,S.Graham
1,30,TEN,2012,17,R.Bironas
1,5,KC,2012,17,R.Succop
0,15,KC,2012,17,R.Succop
1,24,DEN,2012,17,M.Prater
0,24,MIA,2012,17,N.Kaeding
1,29,NYJ,2012,17,N.Folk
1,5,NYJ,2012,17,N.Folk
1,10,NYJ,2012,17,N.Folk
0,11,NYJ,2012,17,N.Folk
0,32,BUF,2012,17,R.Lindell
0,28,BUF,2012,17,R.Lindell
1,12,LAC,2012,17,N.Novak
0,10,PHI,2012,17,A.Henery
1,25,SEA,2012,17,S.Hauschka
0,33,LA,2012,17,G.Zuerlein
1,30,SEA,2012,17,S.Hauschka
1,20,LA,2012,17,G.Zuerlein
1,7,LA,2012,17,G.Zuerlein
1,30,TB,2012,17,C.Barth
1,10,ATL,2012,17,M.Bryant
1,4,TB,2012,17,C.Barth
1,24,TB,2012,17,C.Barth
1,18,LA,2013,1,G.Zuerlein
1,12,ARI,2013,1,J.Feely
0,32,ARI,2013,1,J.Feely
1,7,LA,2013,1,G.Zuerlein
1,20,LA,2013,1,G.Zuerlein
1,30,LA,2013,1,G.Zuerlein
1,5,ATL,2013,1,M.Bryant
1,30,NO,2013,1,G.Hartley
1,13,NO,2013,1,G.Hartley
1,4,NO,2013,1,G.Hartley
1,7,BAL,2013,1,J.Tucker
1,12,BAL,2013,1,J.Tucker
1,40,CHI,2013,1,R.Gould
0,30,SF,2013,1,P.Dawson
1,9,SF,2013,1,P.Dawson
1,15,SF,2013,1,P.Dawson
0,33,HOU,2013,1,R.Bullock
1,23,HOU,2013,1,R.Bullock
1,27,MIA,2013,1,C.Sturgis
1,31,MIA,2013,1,C.Sturgis
1,21,CLE,2013,1,B.Cundiff
1,18,MIA,2013,1,C.Sturgis
1,15,DET,2013,1,D.Akers
1,24,DET,2013,1,D.Akers
1,34,MIN,2013,1,B.Walsh
1,30,NE,2013,1,S.Gostkowski
1,15,NE,2013,1,S.Gostkowski
1,17,NE,2013,1,S.Gostkowski
1,12,DAL,2013,1,D.Bailey
1,2,NYG,2013,1,J.Brown
1,20,DAL,2013,1,D.Bailey
1,27,DAL,2013,1,D.Bailey
0,30,LV,2013,1,S.Janikowski
1,20,LV,2013,1,S.Janikowski
1,29,PHI,2013,1,A.Henery
0,22,WAS,2013,1,K.Forbath
1,9,SEA,2013,1,S.Hauschka
1,22,SEA,2013,1,S.Hauschka
1,25,NYJ,2013,1,N.Folk
1,12,NYJ,2013,1,N.Folk
1,19,TB,2013,1,R.Lindell
1,30,NYJ,2013,1,N.Folk
1,8,TEN,2013,1,R.Bironas
1,26,TEN,2013,1,R.Bironas
1,9,TEN,2013,1,R.Bironas
0,24,BUF,2013,2,D.Carpenter
1,37,BUF,2013,2,D.Carpenter
1,2,BUF,2013,2,D.Carpenter
1,9,CAR,2013,2,G.Gano
1,7,CAR,2013,2,G.Gano
1,30,BUF,2013,2,D.Carpenter
1,21,CAR,2013,2,G.Gano
0,32,BAL,2013,2,J.Tucker
1,3,CLE,2013,2,B.Cundiff
0,26,BAL,2013,2,J.Tucker
1,33,CLE,2013,2,B.Cundiff
1,33,DAL,2013,2,D.Bailey
0,39,KC,2013,2,R.Succop
1,12,DAL,2013,2,D.Bailey
1,22,KC,2013,2,R.Succop
1,35,DAL,2013,2,D.Bailey
1,18,NYG,2013,2,J.Brown
1,6,NYG,2013,2,J.Brown
1,23,NYG,2013,2,J.Brown
1,24,DEN,2013,2,M.Prater
1,29,DEN,2013,2,M.Prater
0,29,DET,2013,2,D.Akers
1,29,ARI,2013,2,J.Feely
1,5,ARI,2013,2,J.Feely
1,25,ARI,2013,2,J.Feely
1,15,ARI,2013,2,J.Feely
0,29,DET,2013,2,D.Akers
1,9,JAX,2013,2,J.Scobee
0,17,LV,2013,2,S.Janikowski
1,27,LV,2013,2,S.Janikowski
1,12,LV,2013,2,S.Janikowski
1,10,LV,2013,2,S.Janikowski
1,10,LV,2013,2,S.Janikowski
0,34,IND,2013,2,A.Vinatieri
1,12,IND,2013,2,A.Vinatieri
1,36,MIA,2013,2,C.Sturgis
1,20,IND,2013,2,A.Vinatieri
1,2,CHI,2013,2,R.Gould
1,10,MIN,2013,2,B.Walsh
1,9,MIN,2013,2,B.Walsh
1,4,MIN,2013,2,B.Walsh
1,26,NO,2013,2,G.Hartley
0,25,NO,2013,2,G.Hartley
1,23,NO,2013,2,G.Hartley
0,29,TB,2013,2,R.Lindell
1,9,NO,2013,2,G.Hartley
1,3,NE,2013,2,S.Gostkowski
1,19,NYJ,2013,2,N.Folk
1,12,NE,2013,2,S.Gostkowski
0,25,NE,2013,2,S.Gostkowski
1,26,PIT,2013,2,S.Suisham
1,23,CIN,2013,2,M.Nugent
1,7,CIN,2013,2,M.Nugent
1,31,LAC,2013,2,N.Novak
1,7,PHI,2013,2,A.Henery
1,26,LAC,2013,2,N.Novak
0,28,PHI,2013,2,A.Henery
1,30,PHI,2013,2,A.Henery
1,15,LAC,2013,2,N.Novak
1,14,PHI,2013,2,A.Henery
1,28,LAC,2013,2,N.Novak
1,12,SEA,2013,2,S.Hauschka
1,3,SF,2013,2,P.Dawson
1,19,SEA,2013,2,S.Hauschka
1,11,LA,2013,2,G.Zuerlein
1,20,ATL,2013,2,M.Bryant
0,32,HOU,2013,2,R.Bullock
0,31,HOU,2013,2,R.Bullock
0,30,TEN,2013,2,R.Bironas
1,29,TEN,2013,2,R.Bironas
0,28,HOU,2013,2,R.Bullock
1,10,GB,2013,2,M.Crosby
0,32,WAS,2013,2,J.Potter
1,13,NO,2013,3,G.Hartley
1,34,ATL,2013,3,M.Bryant
1,2,ATL,2013,3,M.Bryant
1,28,MIA,2013,3,C.Sturgis
1,33,MIA,2013,3,C.Sturgis
1,15,ATL,2013,3,M.Bryant
0,17,ATL,2013,3,M.Bryant
1,19,BUF,2013,3,D.Carpenter
1,5,BUF,2013,3,D.Carpenter
1,29,NYJ,2013,3,N.Folk
1,16,NYJ,2013,3,N.Folk
1,25,BUF,2013,3,D.Carpenter
1,8,BUF,2013,3,D.Carpenter
1,29,CHI,2013,3,R.Gould
1,9,PIT,2013,3,S.Suisham
1,15,CHI,2013,3,R.Gould
1,18,PIT,2013,3,S.Suisham
1,26,PIT,2013,3,S.Suisham
1,20,CLE,2013,3,B.Cundiff
1,25,MIN,2013,3,B.Walsh
1,12,MIN,2013,3,B.Walsh
1,14,DET,2013,3,D.Akers
1,25,WAS,2013,3,J.Potter
1,10,DET,2013,3,D.Akers
1,3,WAS,2013,3,J.Potter
1,23,GB,2013,3,M.Crosby
1,1,GB,2013,3,M.Crosby
1,8,GB,2013,3,M.Crosby
0,34,CIN,2013,3,M.Nugent
1,9,HOU,2013,3,R.Bullock
1,11,HOU,2013,3,R.Bullock
1,10,BAL,2013,3,J.Tucker
1,29,HOU,2013,3,R.Bullock
1,27,BAL,2013,3,J.Tucker
1,24,BAL,2013,3,J.Tucker
1,25,IND,2013,3,A.Vinatieri
1,23,IND,2013,3,A.Vinatieri
0,33,IND,2013,3,A.Vinatieri
1,3,SEA,2013,3,S.Hauschka
1,15,JAX,2013,3,J.Scobee
1,15,KC,2013,3,R.Succop
0,33,KC,2013,3,R.Succop
1,13,KC,2013,3,R.Succop
1,16,KC,2013,3,R.Succop
1,11,PHI,2013,3,A.Henery
0,30,PHI,2013,3,A.Henery
1,20,KC,2013,3,R.Succop
0,20,NYG,2013,3,J.Brown
1,35,CAR,2013,3,G.Gano
1,35,DEN,2013,3,M.Prater
1,23,DEN,2013,3,M.Prater
1,21,DEN,2013,3,M.Prater
1,2,TEN,2013,3,R.Bironas
1,26,LAC,2013,3,N.Novak
0,20,LAC,2013,3,N.Novak
0,25,TEN,2013,3,R.Bironas
1,19,TEN,2013,3,R.Bironas
1,1,DAL,2013,3,D.Bailey
0,17,DAL,2013,3,D.Bailey
0,20,TB,2013,3,R.Lindell
1,12,TB,2013,3,R.Lindell
1,35,NE,2013,3,S.Gostkowski
1,28,NE,2013,3,S.Gostkowski
1,15,NE,2013,3,S.Gostkowski
1,32,TB,2013,4,R.Lindell
1,24,ARI,2013,4,J.Feely
1,9,ARI,2013,4,J.Feely
1,9,BUF,2013,4,D.Carpenter
1,9,BUF,2013,4,D.Carpenter
1,4,BUF,2013,4,D.Carpenter
1,17,BAL,2013,4,J.Tucker
1,6,BAL,2013,4,J.Tucker
1,16,CHI,2013,4,R.Gould
1,5,DET,2013,4,D.Akers
1,13,DET,2013,4,D.Akers
1,23,DET,2013,4,D.Akers
1,10,CHI,2013,4,R.Gould
1,7,CHI,2013,4,R.Gould
1,25,DET,2013,4,D.Akers
1,7,CIN,2013,4,M.Nugent
0,19,CLE,2013,4,B.Cundiff
0,31,CLE,2013,4,B.Cundiff
1,33,CLE,2013,4,B.Cundiff
1,25,CIN,2013,4,M.Nugent
0,38,DAL,2013,4,D.Bailey
1,18,LAC,2013,4,N.Novak
1,24,LAC,2013,4,N.Novak
1,5,LAC,2013,4,N.Novak
1,35,JAX,2013,4,J.Scobee
1,4,IND,2013,4,A.Vinatieri
1,28,IND,2013,4,A.Vinatieri
1,10,IND,2013,4,A.Vinatieri
1,16,MIA,2013,4,C.Sturgis
0,25,NO,2013,4,G.Hartley
1,11,NO,2013,4,G.Hartley
1,5,ATL,2013,4,M.Bryant
1,30,NE,2013,4,S.Gostkowski
1,4,NE,2013,4,S.Gostkowski
1,27,ATL,2013,4,M.Bryant
1,31,NE,2013,4,S.Gostkowski
1,7,ATL,2013,4,M.Bryant
1,33,KC,2013,4,R.Succop
0,26,NYG,2013,4,J.Brown
1,8,TEN,2013,4,R.Bironas
1,27,NYJ,2013,4,N.Folk
1,29,NYJ,2013,4,N.Folk
1,17,PHI,2013,4,A.Henery
1,7,PHI,2013,4,A.Henery
0,28,PHI,2013,4,A.Henery
1,34,DEN,2013,4,M.Prater
1,36,MIN,2013,4,B.Walsh
1,8,PIT,2013,4,S.Suisham
1,19,MIN,2013,4,B.Walsh
0,27,MIN,2013,4,B.Walsh
1,11,PIT,2013,4,S.Suisham
1,30,SEA,2013,4,S.Hauschka
1,4,HOU,2013,4,R.Bullock
1,24,HOU,2013,4,R.Bullock
1,21,SEA,2013,4,S.Hauschka
0,35,SF,2013,4,P.Dawson
1,22,LA,2013,4,G.Zuerlein
1,7,WAS,2013,4,J.Potter
0,33,LV,2013,4,S.Janikowski
1,24,BAL,2013,5,J.Tucker
1,19,MIA,2013,5,C.Sturgis
1,31,BAL,2013,5,J.Tucker
1,6,MIA,2013,5,C.Sturgis
1,7,BAL,2013,5,J.Tucker
1,30,MIA,2013,5,C.Sturgis
1,26,BAL,2013,5,J.Tucker
0,39,MIA,2013,5,C.Sturgis
1,34,BUF,2013,5,D.Carpenter
1,12,CLE,2013,5,B.Cundiff
1,6,CLE,2013,5,B.Cundiff
1,26,CLE,2013,5,B.Cundiff
1,4,CAR,2013,5,G.Gano
1,24,ARI,2013,5,J.Feely
1,33,CAR,2013,5,G.Gano
1,32,ARI,2013,5,J.Feely
1,25,DAL,2013,5,D.Bailey
1,30,DAL,2013,5,D.Bailey
1,30,DEN,2013,5,M.Prater
1,32,DEN,2013,5,M.Prater
1,10,DEN,2013,5,M.Prater
1,8,GB,2013,5,M.Crosby
1,34,GB,2013,5,M.Crosby
1,35,DET,2013,5,D.Akers
1,13,GB,2013,5,M.Crosby
1,24,GB,2013,5,M.Crosby
1,27,GB,2013,5,M.Crosby
0,27,HOU,2013,5,R.Bullock
1,23,HOU,2013,5,R.Bullock
1,20,SF,2013,5,P.Dawson
1,6,SF,2013,5,P.Dawson
1,30,JAX,2013,5,J.Scobee
1,14,LA,2013,5,G.Zuerlein
1,16,JAX,2013,5,J.Scobee
1,19,LA,2013,5,G.Zuerlein
1,11,KC,2013,5,R.Succop
1,5,KC,2013,5,R.Succop
1,4,TEN,2013,5,R.Bironas
1,15,KC,2013,5,R.Succop
1,30,KC,2013,5,R.Succop
0,14,TEN,2013,5,R.Bironas
1,21,CIN,2013,5,M.Nugent
1,24,NE,2013,5,S.Gostkowski
1,32,CIN,2013,5,M.Nugent
1,1,NE,2013,5,S.Gostkowski
1,29,NO,2013,5,G.Hartley
1,1,NO,2013,5,G.Hartley
1,18,NO,2013,5,G.Hartley
1,9,CHI,2013,5,R.Gould
1,30,NO,2013,5,G.Hartley
1,4,NYJ,2013,5,N.Folk
1,18,NYJ,2013,5,N.Folk
1,25,NYJ,2013,5,N.Folk
1,22,PHI,2013,5,A.Henery
1,9,PHI,2013,5,A.Henery
1,11,PHI,2013,5,A.Henery
1,18,PHI,2013,5,A.Henery
1,23,PHI,2013,5,A.Henery
1,29,LV,2013,5,S.Janikowski
0,19,LAC,2013,5,N.Novak
1,16,LAC,2013,5,N.Novak
1,32,LV,2013,5,S.Janikowski
1,24,SEA,2013,5,S.Hauschka
0,30,SEA,2013,5,S.Hauschka
1,23,IND,2013,5,A.Vinatieri
1,18,SEA,2013,5,S.Hauschka
1,23,SEA,2013,5,S.Hauschka
1,28,SEA,2013,5,S.Hauschka
1,31,IND,2013,5,A.Vinatieri
1,17,SF,2013,6,P.Dawson
1,8,SF,2013,6,P.Dawson
1,26,SF,2013,6,P.Dawson
1,4,MIN,2013,6,B.Walsh
1,28,CIN,2013,6,M.Nugent
1,33,BUF,2013,6,D.Carpenter
0,16,CIN,2013,6,M.Nugent
1,22,CLE,2013,6,B.Cundiff
1,33,DET,2013,6,D.Akers
1,27,GB,2013,6,M.Crosby
0,26,GB,2013,6,M.Crosby
1,13,GB,2013,6,M.Crosby
1,32,GB,2013,6,M.Crosby
1,5,BAL,2013,6,J.Tucker
1,12,GB,2013,6,M.Crosby
1,11,IND,2013,6,A.Vinatieri
1,13,LAC,2013,6,N.Novak
1,33,IND,2013,6,A.Vinatieri
1,15,LAC,2013,6,N.Novak
1,16,LAC,2013,6,N.Novak
1,33,IND,2013,6,A.Vinatieri
1,33,LAC,2013,6,N.Novak
1,32,JAX,2013,6,J.Scobee
1,12,JAX,2013,6,J.Scobee
1,17,NE,2013,6,S.Gostkowski
1,10,NO,2013,6,G.Hartley
1,37,NE,2013,6,S.Gostkowski
1,5,NE,2013,6,S.Gostkowski
1,21,NO,2013,6,G.Hartley
1,22,CHI,2013,6,R.Gould
1,34,CHI,2013,6,R.Gould
0,33,LV,2013,6,S.Janikowski
1,15,KC,2013,6,R.Succop
1,20,TB,2013,6,R.Lindell
1,9,TB,2013,6,R.Lindell
1,6,PHI,2013,6,A.Henery
1,7,NYJ,2013,6,N.Folk
1,28,PIT,2013,6,S.Suisham
1,15,PIT,2013,6,S.Suisham
1,30,PIT,2013,6,S.Suisham
1,21,NYJ,2013,6,N.Folk
1,14,PIT,2013,6,S.Suisham
1,24,LA,2013,6,G.Zuerlein
1,2,HOU,2013,6,R.Bullock
1,17,HOU,2013,6,R.Bullock
1,21,TEN,2013,6,R.Bironas
1,13,SEA,2013,6,S.Hauschka
1,11,SEA,2013,6,S.Hauschka
1,8,TEN,2013,6,R.Bironas
1,2,WAS,2013,6,K.Forbath
1,14,WAS,2013,6,K.Forbath
1,15,WAS,2013,6,K.Forbath
0,31,WAS,2013,6,K.Forbath
1,12,DAL,2013,6,D.Bailey
1,27,BAL,2013,7,J.Tucker
1,16,PIT,2013,7,S.Suisham
1,20,BAL,2013,7,J.Tucker
1,10,PIT,2013,7,S.Suisham
1,14,BAL,2013,7,J.Tucker
1,20,PIT,2013,7,S.Suisham
1,24,PIT,2013,7,S.Suisham
0,33,MIA,2013,7,C.Sturgis
1,21,BUF,2013,7,D.Carpenter
1,2,BUF,2013,7,D.Carpenter
1,13,BUF,2013,7,D.Carpenter
1,20,WAS,2013,7,K.Forbath
1,29,CHI,2013,7,R.Gould
0,16,CHI,2013,7,R.Gould
1,31,CHI,2013,7,R.Gould
1,18,DET,2013,7,D.Akers
0,29,CIN,2013,7,M.Nugent
0,16,DET,2013,7,D.Akers
1,30,CIN,2013,7,M.Nugent
1,36,CIN,2013,7,M.Nugent
1,28,CLE,2013,7,B.Cundiff
1,8,GB,2013,7,M.Crosby
0,34,GB,2013,7,M.Crosby
1,26,CLE,2013,7,B.Cundiff
1,20,DAL,2013,7,D.Bailey
0,42,PHI,2013,7,A.Henery
1,13,PHI,2013,7,A.Henery
1,9,IND,2013,7,A.Vinatieri
1,13,DEN,2013,7,M.Prater
1,34,IND,2013,7,A.Vinatieri
1,23,IND,2013,7,A.Vinatieri
1,29,DEN,2013,7,M.Prater
1,29,HOU,2013,7,R.Bullock
1,3,HOU,2013,7,R.Bullock
1,4,KC,2013,7,R.Succop
1,29,HOU,2013,7,R.Bullock
1,16,NYG,2013,7,J.Brown
0,35,MIN,2013,7,B.Walsh
1,5,NYG,2013,7,J.Brown
1,18,NYG,2013,7,J.Brown
1,19,NYJ,2013,7,N.Folk
1,19,NYJ,2013,7,N.Folk
1,21,NE,2013,7,S.Gostkowski
1,26,NE,2013,7,S.Gostkowski
1,12,JAX,2013,7,J.Scobee
1,2,LAC,2013,7,N.Novak
1,5,JAX,2013,7,J.Scobee
1,31,ARI,2013,7,J.Feely
1,33,SEA,2013,7,S.Hauschka
1,35,ARI,2013,7,J.Feely
1,4,ARI,2013,7,J.Feely
1,24,SEA,2013,7,S.Hauschka
1,26,SF,2013,7,P.Dawson
1,13,TEN,2013,7,R.Bironas
1,19,CAR,2013,7,G.Gano
1,10,LA,2013,7,G.Zuerlein
1,13,CAR,2013,7,G.Gano
1,32,CAR,2013,7,G.Gano
1,24,LA,2013,7,G.Zuerlein
1,5,ATL,2013,7,M.Bryant
1,17,TB,2013,7,R.Lindell
1,23,TB,2013,7,R.Lindell
1,17,TB,2013,7,R.Lindell
1,6,ATL,2013,8,M.Bryant
1,13,ATL,2013,8,M.Bryant
1,21,ARI,2013,8,J.Feely
1,20,ARI,2013,8,J.Feely
0,29,NO,2013,8,G.Hartley
0,32,BUF,2013,8,D.Carpenter
0,21,NO,2013,8,G.Hartley
1,19,BUF,2013,8,D.Carpenter
1,29,TB,2013,8,R.Lindell
1,30,TB,2013,8,R.Lindell
1,11,CAR,2013,8,G.Gano
1,24,KC,2013,8,R.Succop
1,17,KC,2013,8,R.Succop
0,34,KC,2013,8,R.Succop
1,26,CLE,2013,8,B.Cundiff
1,22,KC,2013,8,R.Succop
1,35,DAL,2013,8,D.Bailey
1,35,DAL,2013,8,D.Bailey
1,2,DET,2013,8,D.Akers
1,26,DAL,2013,8,D.Bailey
1,12,GB,2013,8,M.Crosby
1,18,MIN,2013,8,B.Walsh
1,2,GB,2013,8,M.Crosby
1,27,GB,2013,8,M.Crosby
1,16,NE,2013,8,S.Gostkowski
1,33,MIA,2013,8,C.Sturgis
0,28,MIA,2013,8,C.Sturgis
1,30,NE,2013,8,S.Gostkowski
0,21,MIA,2013,8,C.Sturgis
1,22,NYG,2013,8,J.Brown
1,26,NYG,2013,8,J.Brown
1,15,NYG,2013,8,J.Brown
1,28,NYG,2013,8,J.Brown
1,9,NYG,2013,8,J.Brown
1,27,NYJ,2013,8,N.Folk
1,30,NYJ,2013,8,N.Folk
1,32,NYJ,2013,8,N.Folk
1,29,PIT,2013,8,S.Suisham
0,16,PIT,2013,8,S.Suisham
0,14,PIT,2013,8,S.Suisham
1,15,LA,2013,8,G.Zuerlein
1,10,LA,2013,8,G.Zuerlein
1,9,LA,2013,8,G.Zuerlein
0,32,LA,2013,8,G.Zuerlein
1,20,JAX,2013,8,J.Scobee
1,1,DEN,2013,8,M.Prater
1,10,ATL,2013,9,M.Bryant
1,37,CAR,2013,9,G.Gano
1,2,CAR,2013,9,G.Gano
1,33,BAL,2013,9,J.Tucker
1,4,CLE,2013,9,B.Cundiff
1,12,GB,2013,9,M.Crosby
1,6,CHI,2013,9,R.Gould
1,5,GB,2013,9,M.Crosby
1,9,CHI,2013,9,R.Gould
0,16,MIA,2013,9,C.Sturgis
1,13,CIN,2013,9,M.Nugent
1,17,MIA,2013,9,C.Sturgis
1,36,CIN,2013,9,M.Nugent
1,26,MIA,2013,9,C.Sturgis
0,24,IND,2013,9,A.Vinatieri
0,31,HOU,2013,9,R.Bullock
1,12,IND,2013,9,A.Vinatieri
1,17,IND,2013,9,A.Vinatieri
1,25,HOU,2013,9,R.Bullock
0,25,HOU,2013,9,R.Bullock
0,37,HOU,2013,9,R.Bullock
1,9,KC,2013,9,R.Succop
1,8,BUF,2013,9,D.Carpenter
1,22,KC,2013,9,R.Succop
1,12,BUF,2013,9,D.Carpenter
1,21,KC,2013,9,R.Succop
1,23,DAL,2013,9,D.Bailey
1,5,MIN,2013,9,B.Walsh
1,26,DAL,2013,9,D.Bailey
0,25,NO,2013,9,G.Hartley
1,21,NYJ,2013,9,N.Folk
1,3,NYJ,2013,9,N.Folk
1,29,NYJ,2013,9,N.Folk
1,37,NO,2013,9,G.Hartley
1,28,NYJ,2013,9,N.Folk
1,25,NO,2013,9,G.Hartley
1,6,LV,2013,9,S.Janikowski
1,35,LV,2013,9,S.Janikowski
1,12,PIT,2013,9,S.Suisham
1,3,NE,2013,9,S.Gostkowski
1,14,NE,2013,9,S.Gostkowski
0,7,WAS,2013,9,K.Forbath
0,41,WAS,2013,9,K.Forbath
1,29,WAS,2013,9,K.Forbath
1,1,LAC,2013,9,N.Novak
1,15,TB,2013,9,R.Lindell
1,18,SEA,2013,9,S.Hauschka
0,26,LA,2013,9,G.Zuerlein
1,1,BUF,2013,10,D.Carpenter
1,18,PIT,2013,10,S.Suisham
1,18,PIT,2013,10,S.Suisham
1,5,PIT,2013,10,S.Suisham
1,34,SF,2013,10,P.Dawson
1,25,SF,2013,10,P.Dawson
1,7,SF,2013,10,P.Dawson
0,30,CAR,2013,10,G.Gano
1,35,CAR,2013,10,G.Gano
1,17,BAL,2013,10,J.Tucker
0,24,CIN,2013,10,M.Nugent
1,14,CIN,2013,10,M.Nugent
1,18,DAL,2013,10,D.Bailey
0,19,NO,2013,10,G.Hartley
1,8,LAC,2013,10,N.Novak
1,22,LAC,2013,10,N.Novak
0,19,LAC,2013,10,N.Novak
1,7,CHI,2013,10,R.Gould
1,14,CHI,2013,10,R.Gould
0,27,DET,2013,10,D.Akers
1,30,HOU,2013,10,R.Bullock
0,22,HOU,2013,10,R.Bullock
1,16,ARI,2013,10,J.Feely
1,3,ARI,2013,10,J.Feely
1,14,JAX,2013,10,J.Scobee
1,26,JAX,2013,10,J.Scobee
1,21,TEN,2013,10,R.Bironas
1,19,TEN,2013,10,R.Bironas
1,6,TB,2013,10,R.Lindell
1,17,TB,2013,10,R.Lindell
1,22,MIA,2013,10,C.Sturgis
1,12,MIA,2013,10,C.Sturgis
1,15,LV,2013,10,S.Janikowski
1,6,LV,2013,10,S.Janikowski
1,5,NYG,2013,10,J.Brown
0,35,GB,2013,10,M.Crosby
0,21,PHI,2013,10,A.Henery
0,24,GB,2013,10,M.Crosby
1,7,PHI,2013,10,A.Henery
1,8,GB,2013,10,M.Crosby
1,22,PHI,2013,10,A.Henery
1,17,GB,2013,10,M.Crosby
1,21,SEA,2013,10,S.Hauschka
1,25,SEA,2013,10,S.Hauschka
1,35,ATL,2013,10,M.Bryant
1,26,SEA,2013,10,S.Hauschka
1,35,SEA,2013,10,S.Hauschka
1,14,LA,2013,10,G.Zuerlein
1,1,WAS,2013,10,K.Forbath
1,21,WAS,2013,10,K.Forbath
1,20,MIN,2013,10,B.Walsh
1,22,MIN,2013,10,B.Walsh
0,42,JAX,2013,11,J.Scobee
1,3,ARI,2013,11,J.Feely
1,14,ARI,2013,11,J.Feely
1,12,TB,2013,11,R.Lindell
1,27,ATL,2013,11,M.Bryant
1,31,ATL,2013,11,M.Bryant
0,37,TB,2013,11,R.Lindell
1,28,TB,2013,11,R.Lindell
1,34,BAL,2013,11,J.Tucker
1,2,CHI,2013,11,R.Gould
1,28,CHI,2013,11,R.Gould
1,3,BAL,2013,11,J.Tucker
1,1,CLE,2013,11,B.Cundiff
1,10,CLE,2013,11,B.Cundiff
1,23,CIN,2013,11,M.Nugent
1,20,CIN,2013,11,M.Nugent
1,17,DET,2013,11,D.Akers
1,7,PIT,2013,11,S.Suisham
1,16,PIT,2013,11,S.Suisham
1,1,DET,2013,11,D.Akers
1,3,PIT,2013,11,S.Suisham
1,22,NYG,2013,11,J.Brown
1,6,GB,2013,11,M.Crosby
1,39,GB,2013,11,M.Crosby
1,10,NYG,2013,11,J.Brown
1,30,IND,2013,11,A.Vinatieri
1,7,TEN,2013,11,R.Bironas
1,12,IND,2013,11,A.Vinatieri
1,32,IND,2013,11,A.Vinatieri
1,20,TEN,2013,11,R.Bironas
1,36,DEN,2013,11,M.Prater
1,1,KC,2013,11,R.Succop
0,34,DEN,2013,11,M.Prater
1,18,DEN,2013,11,M.Prater
1,32,SEA,2013,11,S.Hauschka
1,14,MIN,2013,11,B.Walsh
1,27,MIN,2013,11,B.Walsh
1,8,SEA,2013,11,S.Hauschka
1,25,CAR,2013,11,G.Gano
1,24,NE,2013,11,S.Gostkowski
1,8,NE,2013,11,S.Gostkowski
0,30,NYJ,2013,11,N.Folk
1,22,BUF,2013,11,D.Carpenter
1,24,BUF,2013,11,D.Carpenter
1,24,BUF,2013,11,D.Carpenter
1,33,HOU,2013,11,R.Bullock
0,36,LV,2013,11,S.Janikowski
1,8,HOU,2013,11,R.Bullock
1,12,HOU,2013,11,R.Bullock
1,4,MIA,2013,11,C.Sturgis
1,9,LAC,2013,11,N.Novak
1,32,LAC,2013,11,N.Novak
1,11,LAC,2013,11,N.Novak
1,19,MIA,2013,11,C.Sturgis
1,37,SF,2013,11,P.Dawson
1,11,SF,2013,11,P.Dawson
1,3,NO,2013,11,G.Hartley
1,24,NO,2013,11,G.Hartley
1,13,NO,2013,11,G.Hartley
1,6,PHI,2013,11,A.Henery
0,17,CAR,2013,12,G.Gano
1,34,CAR,2013,12,G.Gano
1,14,MIA,2013,12,C.Sturgis
1,29,MIA,2013,12,C.Sturgis
