fg_made,ydl,posteam,season,week,kicker,kq
1,5,IND,2011,16,A.Vinatieri,0.1512550908254863
1,26,HOU,2011,16,N.Rackers,0.24880558403691092
1,14,IND,2011,16,A.Vinatieri,0.15127758858487894
0,23,IND,2011,16,A.Vinatieri,0.15978295852604316
1,17,HOU,2011,16,N.Rackers,0.2726857359511284
1,29,IND,2011,16,A.Vinatieri,0.09252994122295431
1,13,IND,2011,16,A.Vinatieri,0.12120865851096312
1,13,HOU,2011,16,N.Rackers,0.28449845648163513
1,33,TEN,2011,16,R.Bironas,0.8978619258504661
1,21,JAX,2011,16,J.Scobee,-0.04690850542901268
1,33,TEN,2011,16,R.Bironas,0.9306543707020545
1,17,TEN,2011,16,R.Bironas,0.963282853329385
1,30,MIA,2011,16,D.Carpenter,-0.06302034526454156
0,32,NE,2011,16,S.Gostkowski,-0.19394839735157915
1,26,NE,2011,16,S.Gostkowski,-0.24603939496795835
1,24,NE,2011,16,S.Gostkowski,-0.21968501815871666
1,18,MIN,2011,16,R.Longwell,0.5063448447334827
0,31,MIN,2011,16,R.Longwell,0.5183616199085069
1,8,WAS,2011,16,G.Gano,-0.65902313301403
1,35,WAS,2011,16,G.Gano,-0.6527343649979359
1,7,WAS,2011,16,G.Gano,-0.6059327339381089
1,5,MIN,2011,16,R.Longwell,0.4605562483031706
1,28,WAS,2011,16,G.Gano,-0.6007240642024347
1,2,NYG,2011,16,L.Tynes,-0.37892060009746276
0,26,NYJ,2011,16,N.Folk,-0.308255145595939
1,18,NYG,2011,16,L.Tynes,-0.3777438621789569
1,10,LV,2011,16,S.Janikowski,0.8447737109919251
1,5,KC,2011,16,R.Succop,-0.010642051786572017
0,41,LV,2011,16,S.Janikowski,0.8453804673461219
0,31,KC,2011,16,R.Succop,-0.009810068314119052
1,2,KC,2011,16,R.Succop,-0.06497458147834205
1,13,LV,2011,16,S.Janikowski,0.8235623911976857
0,31,KC,2011,16,R.Succop,-0.06536757365293175
1,25,PHI,2011,16,A.Henery,-0.3383289012796856
1,33,PHI,2011,16,A.Henery,-0.3127347493892314
1,32,DET,2011,16,J.Hanson,0.7114160789770351
1,4,LAC,2011,16,N.Novak,-0.5835953383960293
0,35,SF,2011,16,D.Akers,0.23710835557760146
1,35,SF,2011,16,D.Akers,0.19162235048603884
1,1,SEA,2011,16,S.Hauschka,-0.27393872166609895
1,11,SF,2011,16,D.Akers,0.23420219796844616
1,26,SF,2011,16,D.Akers,0.23887644121833618
1,21,SF,2011,16,D.Akers,0.26280623884664644
1,3,PIT,2011,16,S.Suisham,-0.4645723923974312
0,34,LA,2011,16,Josh.Brown,-0.13217837825994413
1,31,PIT,2011,16,S.Suisham,-0.4625485642708673
0,15,LA,2011,16,Josh.Brown,-0.17916687356954927
1,3,CAR,2011,16,O.Mare,-0.2825519709496206
1,24,TB,2011,16,C.Barth,0.05829531286958413
1,1,CAR,2011,16,O.Mare,-0.2814382449302958
1,24,BAL,2011,17,B.Cundiff,-0.6961276280945928
1,28,CIN,2011,17,M.Nugent,-0.3963800745232537
0,18,CIN,2011,17,M.Nugent,-0.3667030428933883
1,28,CIN,2011,17,M.Nugent,-0.43815945082874186
1,5,CIN,2011,17,M.Nugent,-0.408273522317349
0,27,BUF,2011,17,B.Coutu,-0.41473907278889516
1,28,NE,2011,17,S.Gostkowski,-0.19592074043813
1,2,NE,2011,17,S.Gostkowski,-0.16724600547869012
1,23,CAR,2011,17,O.Mare,-0.2810926612448718
1,25,NO,2011,17,J.Kasay,0.5746980581780889
1,8,MIN,2011,17,R.Longwell,0.4590322402751747
0,30,MIN,2011,17,R.Longwell,0.4597307314248229
1,8,MIN,2011,17,R.Longwell,0.40035927815100647
1,9,CHI,2011,17,R.Gould,0.5136136862328909
0,22,NYG,2011,17,L.Tynes,-0.3613066434693706
0,34,DAL,2011,17,D.Bailey,-0.1555368067817536
1,10,NYG,2011,17,L.Tynes,-0.4272786714648747
1,4,GB,2011,17,M.Crosby,-0.1007568079427299
1,11,DET,2011,17,J.Hanson,0.7426366815275247
0,21,DET,2011,17,J.Hanson,0.7447687523596193
0,29,GB,2011,17,M.Crosby,-0.10005384587873133
1,30,IND,2011,17,A.Vinatieri,0.12866217706416325
1,7,JAX,2011,17,J.Scobee,-0.027971255564394153
1,2,IND,2011,17,A.Vinatieri,0.15878448911066212
1,14,JAX,2011,17,J.Scobee,-0.025652393220588585
1,29,JAX,2011,17,J.Scobee,-0.016262373370396956
1,21,JAX,2011,17,J.Scobee,0.01296030549057861
0,26,KC,2011,17,R.Succop,-0.12025429929046069
1,20,DEN,2011,17,M.Prater,-0.2647819106535798
1,26,MIA,2011,17,D.Carpenter,-0.031939620606399155
1,13,NYJ,2011,17,N.Folk,-0.3694281125820693
1,40,MIA,2011,17,D.Carpenter,-0.006655742668965204
1,22,MIA,2011,17,D.Carpenter,0.05909142718739589
1,27,MIA,2011,17,D.Carpenter,0.07885583138711999
0,27,PIT,2011,17,S.Suisham,-0.42761096240679447
1,8,CLE,2011,17,P.Dawson,0.07838895024077569
1,27,CLE,2011,17,P.Dawson,0.08099065784059585
1,1,PIT,2011,17,S.Suisham,-0.4869384395932784
1,11,PIT,2011,17,S.Suisham,-0.48556535493453956
1,31,CLE,2011,17,P.Dawson,0.10695859510138704
1,34,LV,2011,17,S.Janikowski,0.8275041410874522
1,26,LV,2011,17,S.Janikowski,0.863555655729622
1,33,LAC,2011,17,N.Novak,-0.5804781836797642
1,9,LV,2011,17,S.Janikowski,0.8843620572853758
1,14,LV,2011,17,S.Janikowski,0.883819216104185
0,26,LAC,2011,17,N.Novak,-0.5402940382805247
1,25,SEA,2011,17,S.Hauschka,-0.27363063559699596
1,23,ARI,2011,17,J.Feely,0.1792897236550418
0,6,SEA,2011,17,S.Hauschka,-0.24835997503495513
1,25,ARI,2011,17,J.Feely,0.19977759507482004
1,8,SEA,2011,17,S.Hauschka,-0.3335171249406798
0,30,SF,2011,17,D.Akers,0.2801949149898867
1,19,SF,2011,17,D.Akers,0.22172114079824484
1,24,SF,2011,17,D.Akers,0.23654768287998926
1,31,LA,2011,17,Josh.Brown,-0.25558771243974127
1,30,LA,2011,17,Josh.Brown,-0.22168491483482408
1,23,TB,2011,17,C.Barth,0.08066968893502936
1,2,ATL,2011,17,M.Bryant,0.12752716575678644
1,3,TEN,2011,17,R.Bironas,0.9716425882730004
1,34,HOU,2011,17,N.Rackers,0.29113552604498183
1,25,TEN,2011,17,R.Bironas,0.966485341496212
1,19,HOU,2011,17,N.Rackers,0.32986888376236406
1,15,TEN,2011,17,R.Bironas,0.9855554221727867
1,4,HOU,2011,17,N.Rackers,0.3441546871292878
1,16,PHI,2011,17,A.Henery,-0.27388932116144454
0,18,WAS,2011,17,G.Gano,-0.5700253126241733
1,2,PHI,2011,17,A.Henery,-0.2606897936231219
1,9,WAS,2011,17,G.Gano,-0.640465109210873
1,21,KC,2012,1,R.Succop,-0.1823672705081185
1,16,ATL,2012,1,M.Bryant,0.12617166484602105
1,3,ATL,2012,1,M.Bryant,0.13737088745430642
0,22,KC,2012,1,R.Succop,-0.16275272681810446
1,12,ATL,2012,1,M.Bryant,0.13638499918161168
1,23,ATL,2012,1,M.Bryant,0.14262434032953972
1,7,NYJ,2012,1,N.Folk,-0.35952141017340405
1,21,NYJ,2012,1,N.Folk,-0.35554479705655356
1,18,TB,2012,1,C.Barth,0.10165066052840759
1,2,TB,2012,1,C.Barth,0.1156909066244571
1,22,TB,2012,1,C.Barth,0.11439458700935333
1,3,CAR,2012,1,J.Medlock,-0.48723565205524255
1,28,BAL,2012,1,J.Tucker,-0.41473907278889516
1,16,CIN,2012,1,M.Nugent,-0.4054533814922421
1,1,CIN,2012,1,M.Nugent,-0.3915960336522655
1,21,BAL,2012,1,J.Tucker,-0.3849702461677015
1,20,BAL,2012,1,J.Tucker,-0.3643426875993895
1,4,NYG,2012,1,L.Tynes,-0.42031165319839364
1,15,DAL,2012,1,D.Bailey,-0.20240850994874973
1,17,CHI,2012,1,R.Gould,0.5149245869069622
0,19,IND,2012,1,A.Vinatieri,0.1572727015831273
1,8,CHI,2012,1,R.Gould,0.5255261131826898
1,1,JAX,2012,1,J.Scobee,0.03159821130059921
1,8,JAX,2012,1,J.Scobee,0.030378612704868663
1,2,MIN,2012,1,B.Walsh,-0.41473907278889516
1,29,JAX,2012,1,J.Scobee,0.03322037199236834
1,23,MIN,2012,1,B.Walsh,-0.41338324250693215
1,37,MIN,2012,1,B.Walsh,-0.38993200625634405
0,34,HOU,2012,1,S.Graham,0.27047182598320735
1,21,MIA,2012,1,D.Carpenter,0.10483444278017855
1,17,HOU,2012,1,S.Graham,0.22147007965238646
1,22,HOU,2012,1,S.Graham,0.23353887846438698
1,1,HOU,2012,1,S.Graham,0.2524310454077261
1,10,TEN,2012,1,R.Bironas,0.9911493943723951
1,6,TEN,2012,1,R.Bironas,0.9910242723096897
1,7,NE,2012,1,S.Gostkowski,-0.1671276405332781
1,13,NE,2012,1,S.Gostkowski,-0.16411299626462816
1,25,CLE,2012,1,P.Dawson,0.13904866116859863
1,23,PHI,2012,1,A.Henery,-0.2601042097369877
1,24,CLE,2012,1,P.Dawson,0.16225592524681146
1,4,CLE,2012,1,P.Dawson,0.18411049825037046
0,27,PHI,2012,1,A.Henery,-0.2374193686502494
1,3,PIT,2012,1,S.Suisham,-0.4772922739201345
1,16,PIT,2012,1,S.Suisham,-0.47520484638595717
1,8,DEN,2012,1,M.Prater,-0.24613409236563202
1,33,LV,2012,1,S.Janikowski,0.8886618779077525
1,5,LAC,2012,1,N.Kaeding,0.3063132574662003
1,2,LV,2012,1,S.Janikowski,0.9215003229990544
1,10,LAC,2012,1,N.Kaeding,0.30556046439238954
1,1,LAC,2012,1,N.Kaeding,0.3088632869795842
1,23,LAC,2012,1,N.Kaeding,0.3062573630054589
1,27,LAC,2012,1,N.Kaeding,0.32611039622848503
0,32,SEA,2012,1,S.Hauschka,-0.3288558869649524
1,9,SEA,2012,1,S.Hauschka,-0.3802723471332648
1,3,ARI,2012,1,J.Feely,0.22268121448350167
1,13,ARI,2012,1,J.Feely,0.221268774575661
1,29,SEA,2012,1,S.Hauschka,-0.3744920162923625
1,21,SEA,2012,1,S.Hauschka,-0.34347818921677703
1,22,SF,2012,1,D.Akers,0.25803079709538246
1,25,SF,2012,1,D.Akers,0.27680050444556664
1,45,SF,2012,1,D.Akers,0.2993190093073946
1,30,LA,2012,1,G.Zuerlein,-0.41473907278889516
1,11,LA,2012,1,G.Zuerlein,-0.381899754493131
1,23,DET,2012,1,J.Hanson,0.6719091933867825
1,26,DET,2012,1,J.Hanson,0.6899339674579019
1,28,LA,2012,1,G.Zuerlein,-0.37414500148093305
1,19,WAS,2012,1,B.Cundiff,-0.6699811373243267
1,23,WAS,2012,1,B.Cundiff,-0.6506960838519695
1,19,WAS,2012,1,B.Cundiff,-0.6260582833946562
1,3,NO,2012,1,G.Hartley,-0.18188640528654212
1,27,WAS,2012,1,B.Cundiff,-0.6069928441919473
1,20,ARI,2012,2,J.Feely,0.22822199254853753
1,29,ARI,2012,2,J.Feely,0.24440479132047477
1,28,NE,2012,2,S.Gostkowski,-0.15523286943755005
1,16,NE,2012,2,S.Gostkowski,-0.12676157383311307
1,33,NE,2012,2,S.Gostkowski,-0.11429768503143206
1,35,NE,2012,2,S.Gostkowski,-0.07644444212543423
0,24,NE,2012,2,S.Gostkowski,-0.032524260679969615
1,38,BAL,2012,2,J.Tucker,-0.3451970654267127
1,5,PHI,2012,2,A.Henery,-0.2976978038055161
1,33,BAL,2012,2,J.Tucker,-0.2873166088658982
1,30,BAL,2012,2,J.Tucker,-0.24859827134072812
1,29,GB,2012,2,M.Crosby,-0.15825063220372607
1,17,GB,2012,2,M.Crosby,-0.12831801204858378
1,27,CHI,2012,2,R.Gould,0.5258921349678004
1,36,GB,2012,2,M.Crosby,-0.11450027277807838
1,32,CLE,2012,2,P.Dawson,0.18338912378340355
1,21,CIN,2012,2,M.Nugent,-0.39069966102323167
1,19,CIN,2012,2,M.Nugent,-0.37004345538064204
1,7,CLE,2012,2,P.Dawson,0.21724986110986141
1,3,SEA,2012,2,S.Hauschka,-0.32305809093321974
1,7,SEA,2012,2,S.Hauschka,-0.32174183431397696
1,19,ATL,2012,2,M.Bryant,0.16329553866594546
1,24,ATL,2012,2,M.Bryant,0.17841420875835137
1,20,DET,2012,2,J.Hanson,0.7116084774550144
1,23,DET,2012,2,J.Hanson,0.725374343802419
0,21,DET,2012,2,J.Hanson,0.7431317921214606
1,18,SF,2012,2,D.Akers,0.38019530153759834
1,22,DET,2012,2,J.Hanson,0.6702804179498145
1,30,SF,2012,2,D.Akers,0.3928428244286018
1,30,DET,2012,2,J.Hanson,0.6869888771957264
1,13,HOU,2012,2,S.Graham,0.25010728264146
1,18,HOU,2012,2,S.Graham,0.25691630807400767
1,15,KC,2012,2,R.Succop,-0.22971752439686488
1,33,MIN,2012,2,B.Walsh,-0.33640784448436895
1,11,MIN,2012,2,B.Walsh,-0.2974440507811064
1,8,IND,2012,2,A.Vinatieri,0.08458306331243526
1,27,IND,2012,2,A.Vinatieri,0.08715380034689713
1,35,IND,2012,2,A.Vinatieri,0.11309092189515686
1,4,NO,2012,2,G.Hartley,-0.18127600709553268
1,35,NO,2012,2,G.Hartley,-0.18017044903577004
1,27,PIT,2012,2,S.Suisham,-0.46099874122151197
1,27,PIT,2012,2,S.Suisham,-0.43232085696541017
1,19,NYJ,2012,2,N.Folk,-0.3350643657337973
1,7,LV,2012,2,S.Janikowski,0.9161749563020777
1,10,LV,2012,2,S.Janikowski,0.913773087586551
1,19,NYG,2012,2,L.Tynes,-0.4180109169081168
1,27,TB,2012,2,C.Barth,0.13388247540996764
1,6,NYG,2012,2,L.Tynes,-0.39998571453784054
1,33,TB,2012,2,C.Barth,0.15958595358291197
1,18,NYG,2012,2,L.Tynes,-0.3965463131975388
1,6,NYG,2012,2,L.Tynes,-0.38001508223285957
1,8,LAC,2012,2,N.Kaeding,0.3508527347973368
1,5,TEN,2012,2,R.Bironas,0.9875086237157539
1,21,LA,2012,2,G.Zuerlein,-0.3445791452162792
1,15,LA,2012,2,G.Zuerlein,-0.32415354215272435
1,24,LA,2012,2,G.Zuerlein,-0.3120110251314884
0,44,WAS,2012,2,B.Cundiff,-0.5775849894209933
1,23,LAC,2012,3,N.Kaeding,0.3520921234743742
1,19,BUF,2012,3,R.Lindell,-0.05268046532323975
1,29,CIN,2012,3,M.Nugent,-0.35225809031800315
1,18,WAS,2012,3,B.Cundiff,-0.5821376186513952
1,29,DET,2012,3,J.Hanson,0.7143195557415675
1,34,DET,2012,3,J.Hanson,0.7398893249569833
1,13,TEN,2012,3,R.Bironas,0.9833498538106953
1,15,DET,2012,3,J.Hanson,0.7763789136798054
1,20,TEN,2012,3,R.Bironas,0.9864926663873967
0,23,TEN,2012,3,R.Bironas,0.9988841117901396
0,30,TEN,2012,3,R.Bironas,0.9274355887207301
1,8,DET,2012,3,J.Hanson,0.7830187684218788
1,10,GB,2012,3,M.Crosby,-0.06658586243325648
1,22,GB,2012,3,M.Crosby,-0.061422308211933604
1,14,DEN,2012,3,M.Prater,-0.24190976955277987
1,5,DEN,2012,3,M.Prater,-0.23143846282092734
1,35,DEN,2012,3,M.Prater,-0.22950249729330263
1,23,HOU,2012,3,S.Graham,0.2701802259323291
1,26,JAX,2012,3,J.Scobee,0.062195637126530194
1,29,JAX,2012,3,J.Scobee,0.08700883877529948
1,8,JAX,2012,3,J.Scobee,0.11571516157554666
0,18,IND,2012,3,A.Vinatieri,0.1560634265205185
1,19,IND,2012,3,A.Vinatieri,0.08199318623809537
1,6,KC,2012,3,R.Succop,-0.21804718746440824
1,22,NO,2012,3,G.Hartley,-0.13573163755575374
1,27,KC,2012,3,R.Succop,-0.21551747875947358
0,20,NO,2012,3,G.Hartley,-0.11499311803231388
1,16,KC,2012,3,R.Succop,-0.18806700081568203
1,20,KC,2012,3,R.Succop,-0.1752965848790882
1,25,KC,2012,3,R.Succop,-0.1570961932200129
1,19,NE,2012,3,S.Gostkowski,-0.09753420929528873
1,31,NE,2012,3,S.Gostkowski,-0.08111139046307664
1,2,NE,2012,3,S.Gostkowski,-0.048080974468042784
1,9,BAL,2012,3,J.Tucker,-0.2165896570522048
1,29,NYG,2012,3,L.Tynes,-0.3766755340540826
1,31,NYG,2012,3,L.Tynes,-0.3456507893896886
1,12,NYG,2012,3,L.Tynes,-0.31129767640002165
1,18,NYG,2012,3,L.Tynes,-0.30281992187418544
1,9,NYG,2012,3,L.Tynes,-0.286757322866123
1,3,MIA,2012,3,D.Carpenter,0.12301297790375117
1,15,NYJ,2012,3,N.Folk,-0.3174538961193927
1,2,NYJ,2012,3,N.Folk,-0.3053448773283234
0,29,MIA,2012,3,D.Carpenter,0.12209887917880914
1,23,MIA,2012,3,D.Carpenter,0.06279132922852676
1,29,ARI,2012,3,J.Feely,0.272324134357996
1,18,PHI,2012,3,A.Henery,-0.2954305415729684
1,22,PHI,2012,3,A.Henery,-0.279404889466412
1,9,ARI,2012,3,J.Feely,0.3001038806803296
1,16,PIT,2012,3,S.Suisham,-0.403786362130589
1,14,LV,2012,3,S.Janikowski,0.9140348470577748
1,26,LV,2012,3,S.Janikowski,0.9187264307065746
1,11,SF,2012,3,D.Akers,0.4216442332382784
0,25,SF,2012,3,D.Akers,0.425381266311819
1,34,MIN,2012,3,B.Walsh,-0.29011157628746853
1,11,SF,2012,3,D.Akers,0.35931844481580383
1,36,CHI,2012,3,R.Gould,0.5496355648429556
1,37,LA,2012,3,G.Zuerlein,-0.2877851173760378
1,28,LA,2012,3,G.Zuerlein,-0.2347716900484642
1,4,CHI,2012,3,R.Gould,0.5942292959996724
1,19,CHI,2012,3,R.Gould,0.5914573275439591
1,13,DAL,2012,3,D.Bailey,-0.19087471808853362
1,8,DAL,2012,3,D.Bailey,-0.18186078265233602
1,4,DAL,2012,3,D.Bailey,-0.17795782638805033
1,10,TB,2012,3,C.Barth,0.19606977829583808
1,23,ATL,2012,4,M.Bryant,0.2001879903443526
1,15,ATL,2012,4,M.Bryant,0.22057137043068428
1,22,ATL,2012,4,M.Bryant,0.2299902628890032
1,25,CHI,2012,4,R.Gould,0.6044351886919749
1,22,DAL,2012,4,D.Bailey,-0.17686885923182513
1,4,CHI,2012,4,R.Gould,0.6253155201325707
1,17,CIN,2012,4,M.Nugent,-0.3213554328722895
1,3,JAX,2012,4,J.Scobee,0.11813023811869293
1,16,CIN,2012,4,M.Nugent,-0.3065725064976656
1,27,BAL,2012,4,J.Tucker,-0.21162773966170784
1,33,CLE,2012,4,P.Dawson,0.2183426178702957
0,29,BAL,2012,4,J.Tucker,-0.18419671041340513
1,32,CLE,2012,4,P.Dawson,0.25453265926178487
1,34,CLE,2012,4,P.Dawson,0.28803767891085086
1,14,MIA,2012,4,D.Carpenter,0.08386169262043755
1,9,MIA,2012,4,D.Carpenter,0.09270414204142405
0,33,MIA,2012,4,D.Carpenter,0.09611959043645288
1,22,DET,2012,4,J.Hanson,0.7820973269307934
1,31,MIN,2012,4,B.Walsh,-0.24847198305842405
1,9,MIN,2012,4,B.Walsh,-0.2146047641004135
1,13,DET,2012,4,J.Hanson,0.7982467016318004
0,28,MIN,2012,4,B.Walsh,-0.20965277117467543
0,31,NE,2012,4,S.Gostkowski,-0.048558434677684024
0,24,NE,2012,4,S.Gostkowski,-0.10352920601008918
1,12,NE,2012,4,S.Gostkowski,-0.16818412989875764
1,2,NO,2012,4,G.Hartley,-0.1849326662559844
1,9,NO,2012,4,G.Hartley,-0.18472586800668594
0,30,NO,2012,4,G.Hartley,-0.17992326956141663
1,6,NYG,2012,4,L.Tynes,-0.2814445671465564
1,2,PHI,2012,4,A.Henery,-0.25794800368341886
1,30,PHI,2012,4,A.Henery,-0.25737612874698323
1,17,PHI,2012,4,A.Henery,-0.22532362517142862
1,8,PHI,2012,4,A.Henery,-0.21102085783530897
0,36,NYG,2012,4,L.Tynes,-0.2785978715432111
1,20,LV,2012,4,S.Janikowski,0.9392569783874435
1,3,DEN,2012,4,M.Prater,-0.18481702557199864
1,6,LV,2012,4,S.Janikowski,0.951884602230186
1,25,DEN,2012,4,M.Prater,-0.1841919742795619
1,35,DEN,2012,4,M.Prater,-0.1593685070241083
1,6,LAC,2012,4,N.Novak,-0.6003068108032321
1,29,LAC,2012,4,N.Novak,-0.5958658039816034
1,27,LAC,2012,4,N.Novak,-0.5637451079675717
1,40,LA,2012,4,G.Zuerlein,-0.20590270034097266
1,30,LA,2012,4,G.Zuerlein,-0.13915929569625157
1,42,LA,2012,4,G.Zuerlein,-0.10769787628595065
1,12,SEA,2012,4,S.Hauschka,-0.3179541190764235
1,12,SEA,2012,4,S.Hauschka,-0.3094430823372053
1,6,LA,2012,4,G.Zuerlein,-0.03285433285079882
0,37,SF,2012,4,D.Akers,0.36336710683145707
1,18,SF,2012,4,D.Akers,0.3252863504894811
0,22,SF,2012,4,D.Akers,0.3382084181357253
1,22,SF,2012,4,D.Akers,0.2687388148321957
1,14,HOU,2012,4,S.Graham,0.2902136448407208
1,32,TB,2012,4,C.Barth,0.1999200543135156
0,23,WAS,2012,4,B.Cundiff,-0.5646784311594467
1,39,TB,2012,4,C.Barth,0.2336981369873229
0,39,WAS,2012,4,B.Cundiff,-0.6283091415141081
0,13,WAS,2012,4,B.Cundiff,-0.652069875379525
1,28,TB,2012,4,C.Barth,0.29346578927791106
1,24,WAS,2012,4,B.Cundiff,-0.7285883867053843
1,17,ARI,2012,5,J.Feely,0.302482330382164
1,36,LA,2012,5,G.Zuerlein,-0.031250588418932274
0,22,ARI,2012,5,J.Feely,0.3141460679405156
0,13,WAS,2012,5,B.Cundiff,-0.7022795921420644
1,5,WAS,2012,5,B.Cundiff,-0.7785470548841112
1,35,ATL,2012,5,M.Bryant,0.2489001729102193
1,10,BAL,2012,5,J.Tucker,-0.24197278241572656
1,12,KC,2012,5,R.Succop,-0.132408204869857
1,8,BAL,2012,5,J.Tucker,-0.23593229359449125
1,21,BAL,2012,5,J.Tucker,-0.23175897977549478
1,13,KC,2012,5,R.Succop,-0.12482489770167164
1,1,SF,2012,5,D.Akers,0.2874549820936958
1,13,BUF,2012,5,R.Lindell,-0.03648191521088791
1,14,CHI,2012,5,R.Gould,0.6223881205561926
1,13,JAX,2012,5,J.Scobee,0.11724055309267621
1,13,CHI,2012,5,R.Gould,0.6285379378375003
1,14,CLE,2012,5,P.Dawson,0.3267865258639038
1,11,NYG,2012,5,L.Tynes,-0.3177013957530756
1,22,NYG,2012,5,L.Tynes,-0.3102676345345779
1,23,CLE,2012,5,P.Dawson,0.33441435111867285
1,5,NE,2012,5,S.Gostkowski,-0.16042194310542782
1,6,IND,2012,5,A.Vinatieri,0.09751836809264053
0,35,IND,2012,5,A.Vinatieri,0.09847024901978992
1,32,IND,2012,5,A.Vinatieri,0.05367743446101629
0,34,GB,2012,5,M.Crosby,-0.04105533533521283
1,10,IND,2012,5,A.Vinatieri,0.08818673023408613
0,33,GB,2012,5,M.Crosby,-0.08849944585944168
1,9,HOU,2012,5,S.Graham,0.2980243345006059
1,24,HOU,2012,5,S.Graham,0.3004131819333389
1,4,HOU,2012,5,S.Graham,0.3215769686534653
1,3,NYJ,2012,5,N.Folk,-0.3045360180236632
1,24,CIN,2012,5,M.Nugent,-0.2932095630326618
1,7,CIN,2012,5,M.Nugent,-0.2690776625877054
1,28,MIA,2012,5,D.Carpenter,0.04508232441659922
0,35,MIA,2012,5,D.Carpenter,0.07255204405176542
0,23,CIN,2012,5,M.Nugent,-0.26555326820878333
1,2,PIT,2012,5,S.Suisham,-0.3899373493874206
1,16,PIT,2012,5,S.Suisham,-0.3887055277224649
1,16,PIT,2012,5,S.Suisham,-0.3749319191513372
1,2,LAC,2012,5,N.Novak,-0.5345534918777397
0,36,LAC,2012,5,N.Novak,-0.5325985895003325
1,7,NO,2012,5,G.Hartley,-0.2360964528303019
1,4,SEA,2012,5,S.Hauschka,-0.30097460078168314
1,18,SEA,2012,5,S.Hauschka,-0.29927054975348977
1,14,CAR,2012,5,J.Medlock,-0.4850985076303896
1,26,SEA,2012,5,S.Hauschka,-0.2832256976060308
1,24,MIN,2012,5,B.Walsh,-0.26874779861006487
1,18,MIN,2012,5,B.Walsh,-0.24473820698722146
1,8,MIN,2012,5,B.Walsh,-0.22896601655359383
1,31,ARI,2012,6,J.Feely,0.24479677638796207
1,31,ARI,2012,6,J.Feely,0.27619765154874076
1,43,ARI,2012,6,J.Feely,0.3074415223337155
0,20,ARI,2012,6,J.Feely,0.3836192771341745
1,23,CLE,2012,6,P.Dawson,0.3541265994011329
1,20,CLE,2012,6,P.Dawson,0.37374028644218055
1,26,CIN,2012,6,M.Nugent,-0.33067960437819804
1,20,BAL,2012,6,J.Tucker,-0.21189747753914387
1,24,DAL,2012,6,D.Bailey,-0.1559246536000049
1,25,DAL,2012,6,D.Bailey,-0.1324791777022118
1,16,DAL,2012,6,D.Bailey,-0.10791427442964491
0,33,DAL,2012,6,D.Bailey,-0.0955446221249813
1,13,LAC,2012,6,N.Novak,-0.5704321101204114
1,28,DET,2012,6,J.Hanson,0.8023150299693964
1,15,DET,2012,6,J.Hanson,0.8259985860767985
1,8,PHI,2012,6,A.Henery,-0.20697210119510845
1,14,PHI,2012,6,A.Henery,-0.20294358833810888
1,31,PHI,2012,6,A.Henery,-0.1926671125123297
1,1,DET,2012,6,J.Hanson,0.8323903424568868
1,33,HOU,2012,6,S.Graham,0.3201682618344829
1,2,IND,2012,6,A.Vinatieri,0.09257642149207237
1,32,IND,2012,6,A.Vinatieri,0.09139567430263053
1,29,IND,2012,6,A.Vinatieri,0.12571637887649226
1,21,KC,2012,6,R.Succop,-0.11614121136740832
0,37,TB,2012,6,C.Barth,0.31969359158877064
1,9,TB,2012,6,C.Barth,0.2818312028230082
1,2,MIN,2012,6,B.Walsh,-0.22482753411980183
1,9,MIN,2012,6,B.Walsh,-0.22442126153118425
1,9,MIN,2012,6,B.Walsh,-0.21942018611829237
1,32,WAS,2012,6,K.Forbath,-0.41473907278889516
1,19,MIN,2012,6,B.Walsh,-0.214444116082465
1,16,SEA,2012,6,S.Hauschka,-0.25668538928359874
1,6,NE,2012,6,S.Gostkowski,-0.15884106017638058
1,17,NE,2012,6,S.Gostkowski,-0.15660738210788605
1,17,NE,2012,6,S.Gostkowski,-0.14264819598708414
0,26,SF,2012,6,D.Akers,0.2849560996439998
1,24,SF,2012,6,D.Akers,0.22081707643166967
1,15,NYG,2012,6,L.Tynes,-0.28865643502624394
0,22,NYG,2012,6,L.Tynes,-0.2766914035406403
0,34,SF,2012,6,D.Akers,0.24237884367930437
1,12,NYG,2012,6,L.Tynes,-0.3430865077357881
1,4,NYG,2012,6,L.Tynes,-0.33444980905327304
1,14,NYG,2012,6,L.Tynes,-0.33257838198372175
0,25,ATL,2012,6,M.Bryant,0.29119363128050557
1,33,LV,2012,6,S.Janikowski,0.9485646519866479
1,4,LV,2012,6,S.Janikowski,0.9811035832075551
1,23,ATL,2012,6,M.Bryant,0.2258017479596468
1,2,ATL,2012,6,M.Bryant,0.24605705925790197
1,37,ATL,2012,6,M.Bryant,0.244108908879631
1,4,TEN,2012,6,R.Bironas,0.8657256111604342
1,11,PIT,2012,6,S.Suisham,-0.361227178623065
1,21,TEN,2012,6,R.Bironas,0.861596161128917
1,29,TEN,2012,6,R.Bironas,0.8759908876607457
1,10,PIT,2012,6,S.Suisham,-0.3535757884902174
1,34,PIT,2012,6,S.Suisham,-0.3469772846386097
0,36,PIT,2012,6,S.Suisham,-0.3050533628678095
1,22,TEN,2012,6,R.Bironas,0.9007523002165657
1,30,LA,2012,6,G.Zuerlein,0.016247573504093872
