ydl,next_ydl,season,punter,pq
68,78,2016,B.Pinion,-0.015314825933120422
39,87,2016,M.Bosher,0.6593971127707414
49,91,2016,B.Pinion,-0.0063498984643280895
74,64,2016,B.Anger,0.7050251665437492
61,81,2016,C.Jones,0.19807378912987536
77,59,2016,B.Anger,0.6982668574162073
40,96,2016,B.Anger,0.6885295072464217
83,70,2016,B.Anger,0.6964994097096829
51,89,2016,C.Jones,0.2015475463369781
54,74,2016,B.Kern,0.7657642124617323
72,65,2016,B.Kern,0.7489085370362702
64,87,2016,D.Colquitt,0.9576675416236357
63,68,2016,D.Colquitt,0.9697106409164873
90,45,2016,B.Kern,0.7405751160023495
37,80,2016,D.Colquitt,0.9527603497782928
58,76,2016,B.Kern,0.7284290220777956
69,72,2016,D.Colquitt,0.9360102013613613
61,88,2016,D.Colquitt,0.9328167414646883
67,75,2016,D.Colquitt,0.9428214729921649
86,63,2016,M.Wile,-0.41939911498891197
76,84,2016,J.Ryan,0.6150037343181196
90,66,2016,M.Wile,-0.4049271274837952
66,76,2016,M.Wile,-0.3807316429447744
81,64,2016,J.Ryan,0.6406974831619383
46,83,2016,M.Wile,-0.37548802467368536
52,91,2016,J.Ryan,0.6442695084282402
45,61,2016,J.Ryan,0.6510840990245517
84,45,2016,M.Wile,-0.37922205379608687
66,74,2016,M.Palardy,-0.28490614031012274
55,89,2016,M.Palardy,-0.28305727500422073
86,44,2016,M.Bosher,0.6542977228027904
45,90,2016,M.Palardy,-0.27187608366215915
97,50,2016,M.Bosher,0.6357027843248184
51,87,2016,M.Bosher,0.6400214097165097
40,87,2016,S.Koch,0.7390805105858178
68,73,2016,J.Berry,0.040865617102890835
54,85,2016,J.Berry,0.04226057872646894
56,83,2016,S.Koch,0.7336773434983204
60,72,2016,J.Berry,0.04505836145575848
53,90,2016,S.Koch,0.7319949200001808
60,77,2016,K.Huber,0.7302940875799757
64,84,2016,S.Lechler,0.5133945762069642
64,78,2016,K.Huber,0.7241280314469711
85,57,2016,S.Lechler,0.5232856021488786
44,87,2016,K.Huber,0.7242185137566443
80,72,2016,S.Lechler,0.5229048097368058
66,82,2016,K.Huber,0.7199273865351038
76,72,2016,S.Lechler,0.537297142323054
63,83,2016,K.Huber,0.7284145860148346
78,77,2016,S.Lechler,0.545885671414766
69,71,2016,K.Huber,0.7345379660412512
61,92,2016,S.Lechler,0.5645841772215457
61,76,2016,K.Huber,0.7308940545951718
40,91,2016,S.Lechler,0.5822613224742655
74,79,2016,K.Huber,0.7244146468449137
50,85,2016,S.Lechler,0.5834735022313532
66,77,2016,R.Dixon,-0.16415819381425395
47,81,2016,R.Dixon,-0.15853963006281074
53,80,2016,R.Dixon,-0.1657425183302727
60,80,2016,R.Dixon,-0.17007623238384148
60,83,2016,D.Colquitt,0.9412957355911377
77,74,2016,R.Dixon,-0.16736699873900654
73,67,2016,D.Colquitt,0.9428215475741185
60,92,2016,D.Colquitt,0.937836040448851
67,81,2016,R.Dixon,-0.15090898873791317
43,86,2016,D.Colquitt,0.9524994654416046
80,62,2016,R.Dixon,-0.13821919747424893
84,53,2016,C.Jones,0.2068691731587573
67,90,2016,C.Jones,0.20083548916874897
98,51,2016,S.Martin,0.7644846720710095
66,71,2016,S.Martin,0.7707379831743322
64,95,2016,S.Martin,0.7629351896847915
54,97,2016,S.Martin,0.787614452545392
98,30,2016,C.Jones,0.22488687257694162
84,60,2016,C.Jones,0.2032241054315907
69,76,2016,P.McAfee,1.1839312056137898
58,80,2016,M.King,0.601987489210364
70,70,2016,M.King,0.5986410299922451
38,96,2016,M.King,0.5955807199236048
88,44,2016,P.McAfee,1.1853293915998817
70,68,2016,M.King,0.6038955108922359
55,65,2016,M.King,0.597893302967082
71,70,2016,C.Schmidt,0.02450946963244652
64,60,2016,M.Darr,0.10888900546270837
55,72,2016,C.Schmidt,0.025696808451237646
59,79,2016,M.Darr,0.08581505383417957
57,84,2016,M.Darr,0.08467215537773952
96,36,2016,C.Schmidt,0.010551413033905497
51,89,2016,M.Darr,0.08869911768910171
39,80,2016,J.Schum,-0.16096065353746322
74,61,2016,J.Locke,0.28778245555994136
66,76,2016,J.Schum,-0.17216294375592114
83,61,2016,J.Schum,-0.16796216898077634
78,55,2016,J.Locke,0.2787369218092978
62,87,2016,J.Schum,-0.16187240648056772
52,66,2016,J.Locke,0.2666992913919542
61,86,2016,J.Schum,-0.14667373662961286
84,44,2016,J.Locke,0.2389564149232759
76,53,2016,J.Locke,0.21964198019038328
84,34,2016,J.Schum,-0.1341871781636784
72,78,2016,B.Wing,0.32368956619254513
74,65,2016,B.Wing,0.3364338054509321
56,97,2016,D.Jones,0.9433345946889397
58,98,2016,B.Wing,0.332976265854861
92,56,2016,D.Jones,0.9610132630989432
84,67,2016,D.Jones,0.9663990762845204
71,73,2016,D.Jones,0.9769771209429791
58,85,2016,D.Jones,0.9777755596832381
84,53,2016,L.Edwards,-0.30989822305592313
54,87,2016,L.Edwards,-0.3133480700648581
81,66,2016,R.Allen,0.5194846802431424
71,77,2016,R.Allen,0.5265783949760521
58,87,2016,L.Edwards,-0.30585661863959823
60,82,2016,R.Allen,0.5354600782501733
78,63,2016,L.Edwards,-0.2944591682364194
66,77,2016,R.Allen,0.5375572557938517
73,76,2016,D.Kaser,-0.30142435869744816
44,89,2016,B.Colquitt,0.19955615233541357
80,69,2016,D.Kaser,-0.2870683217572961
68,75,2016,B.Colquitt,0.200803962372993
56,79,2016,D.Kaser,-0.27299956169159784
60,81,2016,B.Colquitt,0.2043148577222343
81,68,2016,D.Kaser,-0.27547985156781524
68,82,2016,B.Colquitt,0.20660994864254578
61,89,2016,D.Kaser,-0.26149568872383716
97,33,2016,B.Colquitt,0.22029650314248725
63,78,2016,B.Colquitt,0.2019093435979735
57,87,2016,B.Pinion,0.0014918405106917286
52,82,2016,B.Pinion,0.010308142574409731
72,86,2016,J.Hekker,1.4681607065971922
83,66,2016,B.Pinion,0.007172225465928751
61,87,2016,J.Hekker,1.4868450919616107
41,80,2016,B.Pinion,0.01967537962393811
61,88,2016,J.Hekker,1.4926218690105961
68,85,2016,J.Hekker,1.4998275749003436
79,67,2016,B.Pinion,0.00782685965282256
68,83,2016,J.Hekker,1.5114214794470162
82,59,2016,B.Pinion,0.016071885829433537
68,75,2016,J.Hekker,1.5200417890189424
56,81,2016,B.Pinion,0.016904904999087027
62,66,2016,J.Hekker,1.5169564952349541
66,73,2016,J.Hekker,1.4931469533311874
50,89,2016,T.Morstead,0.8773419584039698
59,91,2016,B.Anger,0.711387178850501
59,96,2016,B.Anger,0.7246101724810613
95,39,2016,T.Morstead,0.8785420457355886
60,73,2016,B.Anger,0.7450561147735033
65,57,2016,T.Morstead,0.8632738642749717
59,74,2016,B.Kern,0.7186191042913121
51,85,2016,B.Kern,0.707023121952552
88,69,2016,B.Nortman,0.2888049307674341
71,78,2016,B.Kern,0.703986119992226
71,83,2016,B.Kern,0.713438577367273
66,77,2016,B.Kern,0.7301328360854792
52,89,2016,B.Kern,0.7312799446874236
85,50,2016,B.Nortman,0.3112269912856446
85,62,2016,B.Kern,0.7347438576504257
54,84,2016,B.Nortman,0.30170180284584003
57,89,2016,T.Way,0.2529395253574927
86,65,2016,P.O'Donnell,0.1644034568738976
49,85,2016,T.Way,0.26341421444899044
78,73,2016,J.Hekker,1.4846477404428762
71,75,2016,M.Wile,-0.39398778345937574
54,83,2016,J.Hekker,1.4928211850004875
62,74,2016,M.Wile,-0.38341889474509133
86,73,2016,J.Hekker,1.4854505392463935
82,65,2016,J.Hekker,1.5049764057404025
90,37,2016,J.Hekker,1.5071117786665418
95,57,2016,J.Hekker,1.4794704996206125
63,80,2016,J.Hekker,1.487438304958694
69,78,2016,M.Wile,-0.38606405789090287
76,59,2016,S.Koch,0.7377506460150283
44,82,2016,S.Koch,0.7263853421501912
46,91,2016,K.Huber,0.7394265812059687
81,87,2016,S.Koch,0.7147943171566488
74,66,2016,K.Huber,0.7417804808622238
78,60,2016,K.Huber,0.7377540206151032
60,71,2016,S.Koch,0.7515255509511348
61,70,2016,K.Huber,0.7307103683337649
63,80,2016,K.Huber,0.7154850026587729
59,79,2016,C.Schmidt,-0.003566651754463566
47,92,2016,L.Edwards,-0.2919683163954796
84,58,2016,C.Schmidt,-0.004262641682960424
76,75,2016,C.Schmidt,-0.00195160296872589
58,79,2016,C.Schmidt,0.013706608027465374
78,70,2016,L.Edwards,-0.2824681212452029
42,80,2016,L.Edwards,-0.2698325355571711
80,44,2016,C.Schmidt,0.011843740489254101
79,73,2016,L.Edwards,-0.2800052883683911
66,72,2016,C.Schmidt,-0.012027377906451692
63,63,2016,L.Edwards,-0.26157422509563305
43,92,2016,B.Anger,0.7329849976005036
73,77,2016,M.Palardy,-0.2663978428158184
78,66,2016,M.Palardy,-0.2507591257290676
70,82,2016,B.Anger,0.735584300826215
43,88,2016,M.Palardy,-0.244113335922644
67,86,2016,B.Anger,0.7493330271154871
60,86,2016,B.Anger,0.7648106719299188
92,50,2016,M.Palardy,-0.24245979193334427
53,90,2016,B.Anger,0.7715923474092261
70,42,2016,P.O'Donnell,0.17887205697171402
38,85,2016,J.Locke,0.2021203432986283
65,21,2016,J.Locke,0.19636649616430882
71,74,2016,P.O'Donnell,0.13709183543998454
71,75,2016,B.Colquitt,0.2033761862064401
85,55,2016,J.Berry,0.035029420323340686
73,80,2016,J.Berry,0.03417428336838172
62,93,2016,B.Colquitt,0.21095825507239557
85,67,2016,J.Berry,0.05268357800223207
72,68,2016,J.Berry,0.06923392297096084
99,47,2016,J.Berry,0.06867231318538726
59,82,2016,J.Berry,0.07366017752168132
81,61,2016,B.Colquitt,0.23303964797162682
58,85,2016,J.Berry,0.07695149162482434
73,76,2016,B.Colquitt,0.23427652423585973
97,50,2016,J.Berry,0.0835192760246674
66,82,2016,C.Jones,0.2074133358622661
63,81,2016,D.Jones,0.9798392237427891
74,62,2016,D.Jones,0.9817898551285522
67,99,2016,C.Jones,0.218463105595361
99,51,2016,D.Jones,0.9707320971060722
76,71,2016,D.Jones,0.9770409134267906
60,78,2016,C.Jones,0.2555466654554822
53,90,2016,C.Jones,0.2532121591591069
69,75,2016,S.Martin,0.8041792186176691
56,87,2016,J.Schum,-0.16621402219120476
73,73,2016,S.Martin,0.806018351812735
55,89,2016,J.Schum,-0.1575657379568693
59,69,2016,J.Schum,-0.14701200430004452
65,85,2016,S.Martin,0.8104637370223156
58,95,2016,J.Schum,-0.16156889472588196
69,81,2016,S.Martin,0.8215875464913747
83,35,2016,J.Schum,-0.13923038113421687
61,86,2016,B.Kern,0.7405948375908792
80,46,2016,S.Lechler,0.5803116809398076
44,86,2016,B.Kern,0.7486450531857113
83,59,2016,S.Lechler,0.5565138482938627
56,81,2016,B.Kern,0.7427739805410186
58,90,2016,B.Kern,0.7381304484056519
97,36,2016,S.Lechler,0.5560656052556845
61,82,2016,B.Kern,0.7486814016516249
67,86,2016,P.McAfee,1.1668235116637586
70,75,2016,P.McAfee,1.1802137040554488
73,92,2016,P.McAfee,1.181534594246527
68,84,2016,B.Nortman,0.3017445667285259
77,73,2016,P.McAfee,1.2118008400380689
50,80,2016,B.Nortman,0.31787107359005107
55,83,2016,B.Nortman,0.3087482008116778
59,89,2016,B.Nortman,0.3082234884186189
54,75,2016,D.Kaser,-0.24406158231941102
48,96,2016,D.Colquitt,0.9452543199720693
78,45,2016,M.Darr,0.09458498665412027
54,90,2016,M.Darr,0.06888998865248405
72,91,2016,M.Darr,0.07884368796217774
83,59,2016,R.Allen,0.5396672422972544
54,84,2016,M.Darr,0.11176372204980561
80,68,2016,R.Allen,0.5393032322890592
54,94,2016,M.Darr,0.11275617633647163
98,44,2016,R.Allen,0.5477823218585188
76,68,2016,T.Morstead,0.8333148667795758
73,76,2016,T.Morstead,0.8345920563449776
75,76,2016,M.Bosher,0.6402350417693774
56,99,2016,T.Morstead,0.8432680112099176
77,60,2016,T.Morstead,0.8643626379893297
41,89,2016,M.Bosher,0.6527141373759265
83,68,2016,M.Bosher,0.6508207381501128
78,50,2016,M.Bosher,0.6630212751967148
66,78,2016,T.Way,0.2611602565034026
71,86,2016,B.Wing,0.35721549182164286
83,60,2016,T.Way,0.2661100407292645
70,74,2016,T.Way,0.2685716294549161
41,91,2016,T.Way,0.27299291729298986
63,72,2016,B.Wing,0.3800643041455978
79,68,2016,T.Way,0.27591374961960435
56,73,2016,B.Wing,0.3718934955952852
94,49,2016,T.Way,0.28427615407238827
51,80,2016,B.Wing,0.3574418640765923
89,47,2016,B.Wing,0.34886370477561174
66,76,2016,B.Wing,0.3402618210945615
80,69,2016,B.Wing,0.3419004720454538
69,80,2016,T.Way,0.28534504846277714
39,94,2016,B.Wing,0.35282438814213823
59,89,2016,M.King,0.5696822359951228
84,68,2016,R.Dixon,-0.13509937211201384
55,89,2016,M.King,0.5806981288879465
68,84,2016,M.King,0.5875605432105472
78,66,2016,R.Dixon,-0.11755602248556558
70,58,2016,M.King,0.6022579701896624
67,89,2016,M.King,0.5816858227079528
67,84,2016,M.King,0.6023751417224426
77,63,2016,R.Dixon,-0.11157624819535948
52,80,2016,M.King,0.6156719505118254
80,63,2016,R.Dixon,-0.11143313193305965
56,80,2016,M.King,0.6065935889116437
52,80,2016,R.Dixon,-0.1069894241725237
73,79,2016,J.Ryan,0.6096709699032602
56,91,2016,B.Pinion,0.01589071824142989
78,63,2016,B.Pinion,0.029459729677629595
54,86,2016,J.Ryan,0.6238449683784293
61,76,2016,J.Ryan,0.6251926418854659
91,59,2016,B.Pinion,0.030330987028999168
56,86,2016,B.Pinion,0.04345545316604298
81,72,2016,B.Pinion,0.04959757729758537
56,94,2016,B.Pinion,0.0677876039012639
79,35,2016,J.Ryan,0.6192417411987563
83,67,2017,K.Redfern,-0.45785800717580255
58,86,2017,A.Lee,1.0695567420846943
54,78,2017,M.Prater,-0.45785800717580255
80,62,2017,A.Lee,1.072619312958245
60,70,2017,M.Prater,-0.4627643205990496
53,94,2017,M.Prater,-0.4731697737732071
51,79,2017,M.Prater,-0.4555569733854653
66,67,2017,A.Lee,1.0696849457683177
59,72,2017,A.Lee,1.0545561665617795
67,70,2017,P.O'Donnell,0.14354751333376536
66,77,2017,M.Bosher,0.6417731593823999
70,63,2017,M.Bosher,0.64336206636786
67,83,2017,P.O'Donnell,0.13872908210099583
69,80,2017,P.O'Donnell,0.1528863084624794
87,55,2017,M.Bosher,0.6298734620352936
49,86,2017,P.O'Donnell,0.16527096983835537
39,95,2017,P.O'Donnell,0.16496554084182755
71,64,2017,K.Huber,0.7172995924239494
49,91,2017,S.Koch,0.7365064611452333
80,60,2017,S.Koch,0.7406339183222055
59,76,2017,K.Huber,0.7062761042727419
75,63,2017,K.Huber,0.6976574623860884
70,85,2017,K.Huber,0.6908978804514649
76,70,2017,S.Koch,0.7364438526534446
43,92,2017,K.Huber,0.7092434770206314
87,52,2017,S.Koch,0.7411210227414908
77,58,2017,S.Koch,0.7351339530702188
49,87,2017,S.Koch,0.7237544546961564
62,82,2017,M.Palardy,-0.23980348982864658
46,86,2017,B.Pinion,0.08547056908718492
82,76,2017,M.Palardy,-0.23150422819098554
68,78,2017,B.Pinion,0.08380518517399965
71,73,2017,M.Palardy,-0.20465051210911347
84,75,2017,B.Pinion,0.09227451258725654
71,68,2017,B.Pinion,0.11888568187225626
57,93,2017,J.Hekker,1.4853931282123705
45,93,2017,J.Hekker,1.4955368001936216
72,69,2017,R.Sanchez,-0.45785800717580255
86,58,2017,R.Sanchez,-0.4543263445846354
66,24,2017,R.Sanchez,-0.4469687845615744
89,60,2017,R.Sanchez,-0.5172002423347576
53,94,2017,J.Hekker,1.4965514147987038
93,68,2017,R.Sanchez,-0.502520240842167
62,84,2017,J.Hekker,1.504315609243586
53,90,2017,J.Hekker,1.5068099008378997
68,85,2017,R.Sanchez,-0.4710583290973509
81,62,2017,S.Lechler,0.5403730383786255
57,80,2017,B.Nortman,0.320546675049325
51,84,2017,S.Lechler,0.5415310604168302
72,75,2017,S.Lechler,0.5378637060381759
67,67,2017,B.Nortman,0.317563013858302
70,81,2017,S.Lechler,0.5451636364193142
78,62,2017,B.Nortman,0.3075010669448892
58,75,2017,S.Lechler,0.558406653304614
71,63,2017,B.Nortman,0.30552430488391563
54,82,2017,D.Colquitt,0.9549865563625807
71,60,2017,D.Colquitt,0.9488472710256693
56,92,2017,R.Allen,0.5449144556308558
56,83,2017,D.Colquitt,0.9308347935774258
74,75,2017,R.Allen,0.5572961611061152
49,86,2017,R.Allen,0.5673124369918368
85,54,2017,D.Colquitt,0.928166582828891
79,72,2017,D.Colquitt,0.9213879473353973
56,87,2017,D.Colquitt,0.9323542317036301
71,60,2017,R.Allen,0.5649968006595415
82,79,2017,R.Allen,0.5489035755631287
99,42,2017,R.Allen,0.5762286908042509
62,89,2017,R.Dixon,-0.11245447889928373
68,70,2017,D.Kaser,-0.2544103160449606
71,85,2017,R.Dixon,-0.09458727323422156
72,56,2017,D.Kaser,-0.2559124129336638
39,82,2017,D.Kaser,-0.2723420437517965
74,80,2017,D.Kaser,-0.280071801567169
51,85,2017,D.Kaser,-0.25857962223804687
78,62,2017,R.Dixon,-0.0709372598109943
69,75,2017,T.Morstead,0.8552526216426857
76,76,2017,R.Quigley,0.06891621806420749
73,95,2017,T.Morstead,0.8568363878226263
80,68,2017,T.Morstead,0.8930995628243078
46,89,2017,R.Quigley,0.0856779026812409
43,94,2017,C.Jones,0.2613617989781597
95,54,2017,B.Wing,0.3594625508793783
70,71,2017,B.Wing,0.3686569577831452
66,79,2017,B.Wing,0.36820438080155726
44,91,2017,C.Jones,0.2692348436489966
81,65,2017,B.Wing,0.3740767571319352
67,76,2017,B.Wing,0.38043969875439393
42,90,2017,C.Jones,0.27304988568202176
55,80,2017,B.Wing,0.38318368295056254
42,90,2017,C.Jones,0.2747408480246743
67,80,2017,L.Edwards,-0.27965715553380105
56,84,2017,C.Schmidt,-0.014458531864581719
84,77,2017,L.Edwards,-0.2677814361621642
61,68,2017,L.Edwards,-0.23645436168140352
64,79,2017,C.Schmidt,-0.0109424632598999
75,64,2017,L.Edwards,-0.24975952915833347
61,96,2017,L.Edwards,-0.2503242134092279
91,39,2017,C.Schmidt,-0.005718815750685498
75,58,2017,C.Schmidt,-0.021570355119880334
56,83,2017,L.Edwards,-0.22274127529932689
73,59,2017,C.Schmidt,-0.03202286159700821
67,86,2017,B.Kern,0.7508599335221257
53,98,2017,M.King,0.6011731460084171
55,91,2017,B.Kern,0.7663299438045241
84,80,2017,M.King,0.6192454827012782
82,63,2017,B.Kern,0.7751798245045557
48,80,2017,B.Kern,0.778048554884861
48,80,2017,M.King,0.650510860765742
74,56,2017,T.Way,0.2970674161386516
46,87,2017,T.Way,0.2806863939550803
80,39,2017,D.Jones,0.9819729109369767
55,94,2017,T.Way,0.27950274364356237
68,69,2017,D.Jones,0.9459620830589984
61,64,2017,D.Jones,0.9370003114487684
51,99,2017,D.Jones,0.9119966197021603
97,53,2017,T.Way,0.29516019852241937
73,74,2017,B.Colquitt,0.2459540567613452
80,68,2017,J.Berry,0.09059881895785919
58,78,2017,J.Berry,0.10132143059397479
52,94,2017,B.Colquitt,0.2546575761721896
79,60,2017,J.Berry,0.09756267621692416
40,86,2017,B.Colquitt,0.26779366460780196
70,64,2017,J.Berry,0.09515433422866668
60,91,2017,B.Colquitt,0.2632891190241877
83,59,2017,J.Berry,0.08586458128280317
72,76,2017,B.Colquitt,0.27986746589805794
69,73,2017,J.Berry,0.0877695845796802
70,83,2017,J.Ryan,0.5777796857354183
42,98,2017,J.Ryan,0.5937752478261512
66,75,2017,J.Vogel,-0.45785800717580255
71,88,2017,J.Ryan,0.605525085166138
65,80,2017,J.Vogel,-0.45368656980956523
57,95,2017,J.Ryan,0.6300479749753841
92,68,2017,J.Vogel,-0.44353107243638096
69,71,2017,J.Ryan,0.6473839981748334
43,89,2017,J.Vogel,-0.4136287848610447
65,79,2017,J.Vogel,-0.4096698509010461
56,75,2017,J.Ryan,0.644175856568086
80,53,2017,A.Lee,1.0383648734596536
77,60,2017,A.Lee,1.0224814639331574
90,63,2017,R.Sanchez,-0.4496099950306894
76,72,2017,R.Sanchez,-0.4295645343319546
52,87,2017,R.Sanchez,-0.4161416968569678
79,75,2017,A.Lee,1.0125808534567942
44,87,2017,R.Sanchez,-0.40985630113825755
65,87,2017,A.Lee,1.02746461147244
69,62,2017,R.Sanchez,-0.4084770542853235
57,85,2017,R.Sanchez,-0.4195262051638318
56,87,2017,A.Lee,1.0404190420212625
87,51,2017,R.Sanchez,-0.41152043832375496
66,86,2017,C.Schmidt,-0.04379664848447486
45,90,2017,M.Palardy,-0.197943935203594
83,60,2017,C.Schmidt,-0.02565957792561884
39,98,2017,M.Palardy,-0.19283535509954608
88,56,2017,C.Schmidt,-0.021739141106692842
79,62,2017,C.Schmidt,-0.0167159256672007
61,79,2017,M.Palardy,-0.17763764274207022
62,79,2017,M.Palardy,-0.1752009538276215
72,70,2017,C.Schmidt,-0.015637249194023924
77,86,2017,M.Palardy,-0.17159814304798615
63,82,2017,C.Schmidt,-0.012858877666758842
82,57,2017,M.Palardy,-0.13762522461326565
53,13,2017,B.Anger,0.7771500862870284
54,80,2017,P.O'Donnell,0.17400081054157593
68,78,2017,P.O'Donnell,0.16885082848175564
59,92,2017,P.O'Donnell,0.17689492767847373
90,54,2017,B.Anger,0.670428456567914
88,62,2017,B.Anger,0.671753410474594
77,72,2017,B.Colquitt,0.2899151902059036
46,91,2017,S.Koch,0.7221144210013463
69,64,2017,B.Colquitt,0.30117116381025877
68,93,2017,S.Koch,0.7245548814586245
97,68,2017,B.Colquitt,0.2894893972932864
51,82,2017,S.Koch,0.7516876512805608
77,86,2017,S.Koch,0.7440538884955741
90,63,2017,B.Colquitt,0.32177971868825833
48,80,2017,S.Koch,0.7734485467725767
66,78,2017,C.Jones,0.27642335555561365
60,94,2017,C.Jones,0.2812968242862144
39,80,2017,C.Jones,0.302158570811795
79,51,2017,C.Jones,0.2886406844715908
67,81,2017,R.Dixon,-0.0710218302381884
74,94,2017,C.Jones,0.27215663790799827
70,65,2017,R.Dixon,-0.05873147476702268
90,37,2017,R.Dixon,-0.06579398594190083
56,84,2017,J.Locke,0.11726077737321962
83,54,2017,B.Wing,0.3779133549687886
71,72,2017,B.Wing,0.3710690507672013
78,63,2017,J.Locke,0.12011824943171234
66,75,2017,B.Wing,0.37343921713233247
71,74,2017,B.Wing,0.37345416837702916
73,75,2017,J.Locke,0.12053621418431144
53,81,2017,J.Locke,0.13132463553404783
72,75,2017,B.Wing,0.37872803460612486
46,91,2017,J.Locke,0.12696339843716425
86,64,2017,M.Bosher,0.6288160683455731
67,87,2017,J.Vogel,-0.40119224984841123
56,91,2017,J.Vogel,-0.37850416592315334
72,56,2017,J.Vogel,-0.36296318006613076
55,95,2017,M.Bosher,0.6395047926600242
53,85,2017,M.Bosher,0.6548200500198057
44,88,2017,M.Bosher,0.6536725867545208
71,54,2017,S.Lechler,0.5479890346359895
61,97,2017,K.Huber,0.7119614878492421
90,55,2017,S.Lechler,0.5232339720136533
46,85,2017,K.Huber,0.7361908101788576
77,39,2017,S.Lechler,0.5267527110691115
62,86,2017,S.Lechler,0.48871667711092437
58,80,2017,K.Huber,0.7298140123342072
71,80,2017,S.Lechler,0.499204588817915
73,94,2017,K.Huber,0.7258284205004689
51,89,2017,S.Lechler,0.5125965793008475
61,84,2017,K.Huber,0.7612888226127545
77,75,2017,S.Lechler,0.5163629609578072
60,92,2017,K.Huber,0.7663199428304635
92,53,2017,S.Lechler,0.5308601338864234
51,90,2017,K.Huber,0.7818409483113092
40,80,2017,S.Lechler,0.5340232745400428
69,82,2017,D.Kaser,-0.2567886104774199
61,88,2017,D.Kaser,-0.23943994905483074
84,46,2017,M.Haack,-0.45785800717580255
49,70,2017,M.Haack,-0.47077274434618605
58,80,2017,M.Haack,-0.49122295838790075
42,81,2017,D.Kaser,-0.2235739340747565
75,51,2017,D.Kaser,-0.2325201671673817
72,74,2017,J.Berry,0.09027514049292218
65,78,2017,R.Quigley,0.08838492027810597
78,60,2017,R.Quigley,0.09291443474883808
73,56,2017,J.Berry,0.09835520097577989
55,89,2017,R.Quigley,0.08909498039683118
